Year,County,Hospital,Measure,Adverse_Events,Cases,Risk_Adjusted_Rate,Performance_Rating,Latitude,Longitude
2019,San Bernardino,Kaiser Foundation Hospital  Fontana,Acute Stroke Ischemic,25.0,437.0,5.3,As Expected,34.0725,-117.435
2019,San Bernardino,Kaiser Foundation Hospital  Fontana,Acute Stroke Hemorrhagic,37.0,235.0,23.3,As Expected,34.0725,-117.435
2019,San Bernardino,Kaiser Foundation Hospital  Fontana,Acute Stroke,69.0,735.0,9.1,As Expected,34.0725,-117.435
2019,San Bernardino,Kaiser Foundation Hospital  Fontana,AAA Repair Open Unrupture,1.0,4.0,28.7,As Expected,34.0725,-117.435
2019,San Bernardino,Kaiser Foundation Hospital  Fontana,AAA Repair Endo Unrupture,0.0,26.0,0.0,As Expected,34.0725,-117.435
2019,San Bernardino,Kaiser Foundation Hospital  Fontana,Postoperative Sepsis,9.0,3170.0,0.23,Better,34.0725,-117.435
2019,San Bernardino,Loma Linda University Medical Center,Isolated CABG Operative Mor,4.0,247.0,1.507251,As Expected,34.05,-117.26
2019,San Bernardino,Loma Linda University Medical Center,Pneumonia,4.0,163.0,2.4,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,PCI,29.0,450.0,5.2,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,Pancreatic Resection,2.0,49.0,5.8,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,Hip Fracture,0.0,114.0,0.0,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,Heart Failure,30.0,970.0,3.5,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,GI Hemorrhage,9.0,328.0,2.0,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,Carotid Endarterectomy,1.0,39.0,1.7,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,AMI,46.0,612.0,7.0,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,Acute Stroke Subarachnoid,19.0,67.0,30.4,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,Acute Stroke Ischemic,59.0,442.0,7.6,Worse,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,Acute Stroke Hemorrhagic,33.0,183.0,17.6,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,Acute Stroke,111.0,692.0,10.7,Worse,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,AAA Repair Open Unrupture,0.0,3.0,0.0,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,AAA Repair Endo Unrupture,1.0,14.0,2.1,As Expected,34.05164,-117.261
2019,San Bernardino,Loma Linda University Medical Center,Postoperative Sepsis,17.0,4293.0,0.29,As Expected,34.05164,-117.261
2019,San Bernardino,Mountains Community Hospital,Pneumonia,0.0,24.0,0.0,As Expected,34.26583,-117.167
2019,San Bernardino,Mountains Community Hospital,GI Hemorrhage,0.0,3.0,0.0,As Expected,34.26583,-117.167
2019,San Bernardino,Redlands Community Hospital,Pneumonia,9.0,319.0,2.7,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,Hip Fracture,2.0,164.0,1.5,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,Heart Failure,9.0,373.0,3.2,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,GI Hemorrhage,7.0,260.0,3.7,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,Carotid Endarterectomy,0.0,18.0,0.0,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,AMI,1.0,35.0,1.9,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,Acute Stroke Subarachnoid,4.0,9.0,34.3,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,Acute Stroke Ischemic,14.0,186.0,6.2,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,Acute Stroke Hemorrhagic,8.0,57.0,18.2,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,Acute Stroke,26.0,252.0,10.0,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,AAA Repair Endo Unrupture,0.0,4.0,0.0,As Expected,34.03699,-117.204
2019,San Bernardino,Redlands Community Hospital,Postoperative Sepsis,3.0,2110.0,0.27,As Expected,34.03699,-117.204
2019,San Bernardino,San Antonio Regional Hospital,Isolated CABG Operative Mor,1.0,130.0,0.7467739,As Expected,34.1,-117.64
2019,San Bernardino,San Antonio Regional Hospital,Pneumonia,8.0,583.0,1.2,Better,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,PCI,18.0,436.0,3.1,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,Pancreatic Resection,0.0,7.0,0.0,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,Hip Fracture,4.0,190.0,1.9,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,Heart Failure,19.0,811.0,2.5,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,GI Hemorrhage,15.0,382.0,3.6,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,Carotid Endarterectomy,0.0,43.0,0.0,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,AMI,31.0,668.0,4.4,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,Acute Stroke Subarachnoid,3.0,10.0,33.6,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,Acute Stroke Ischemic,12.0,349.0,4.8,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,Acute Stroke Hemorrhagic,13.0,84.0,22.0,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,Acute Stroke,28.0,443.0,9.3,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,AAA Repair Endo Unrupture,0.0,13.0,0.0,As Expected,34.10056,-117.638
2019,San Bernardino,San Antonio Regional Hospital,Postoperative Sepsis,5.0,1287.0,0.53,As Expected,34.10056,-117.638
2019,San Bernardino,Community Hospital of San Bernardino,Pneumonia,1.0,119.0,0.7,As Expected,34.13138,-117.322
2019,San Bernardino,Community Hospital of San Bernardino,Hip Fracture,0.0,17.0,0.0,As Expected,34.13138,-117.322
2019,San Bernardino,Community Hospital of San Bernardino,Heart Failure,5.0,303.0,1.8,As Expected,34.13138,-117.322
2019,San Bernardino,Community Hospital of San Bernardino,GI Hemorrhage,4.0,109.0,5.2,As Expected,34.13138,-117.322
2019,San Bernardino,Community Hospital of San Bernardino,AMI,2.0,23.0,4.1,As Expected,34.13138,-117.322
2019,San Bernardino,Community Hospital of San Bernardino,Acute Stroke Ischemic,0.0,41.0,0.0,As Expected,34.13138,-117.322
2019,San Bernardino,Community Hospital of San Bernardino,Acute Stroke,1.0,42.0,8.8,As Expected,34.13138,-117.322
2019,San Bernardino,Community Hospital of San Bernardino,Postoperative Sepsis,1.0,210.0,0.87,As Expected,34.13138,-117.322
2019,San Bernardino,St. Bernardine Medical Center,Pneumonia,4.0,331.0,1.1,Better,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,PCI,17.0,491.0,4.1,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,Hip Fracture,1.0,85.0,1.0,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,Heart Failure,10.0,725.0,1.5,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,GI Hemorrhage,5.0,341.0,1.6,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,Carotid Endarterectomy,0.0,19.0,0.0,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,AMI,33.0,657.0,5.0,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,Acute Stroke Subarachnoid,6.0,11.0,27.1,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,Acute Stroke Ischemic,6.0,296.0,3.4,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,Acute Stroke Hemorrhagic,23.0,76.0,25.0,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,Acute Stroke,35.0,383.0,9.4,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,AAA Repair Endo Unrupture,0.0,11.0,0.0,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,Postoperative Sepsis,11.0,1914.0,0.61,As Expected,34.1341,-117.278
2019,San Bernardino,St. Bernardine Medical Center,Isolated CABG Operative Mor,5.0,232.0,2.086108,As Expected,34.13,-117.28
2019,San Bernardino,St. Mary Medical Center  Apple Valley,Pneumonia,8.0,340.0,2.0,As Expected,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,PCI,12.0,322.0,5.0,As Expected,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,Hip Fracture,2.0,98.0,1.5,As Expected,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,Heart Failure,16.0,790.0,2.2,As Expected,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,GI Hemorrhage,7.0,291.0,2.2,As Expected,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,Carotid Endarterectomy,0.0,19.0,0.0,As Expected,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,AMI,18.0,442.0,4.4,As Expected,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,Acute Stroke Ischemic,4.0,317.0,1.1,Better,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,Acute Stroke Hemorrhagic,3.0,6.0,26.7,As Expected,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,Acute Stroke,9.0,325.0,3.8,Better,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,AAA Repair Endo Unrupture,0.0,16.0,0.0,As Expected,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,Postoperative Sepsis,4.0,753.0,0.61,As Expected,34.54053,-117.265
2019,San Bernardino,St. Mary Medical Center  Apple Valley,Isolated CABG Operative Mor,1.0,58.0,1.851922,As Expected,34.54,-117.27
2019,San Bernardino,Victor Valley Global Medical Center,Pneumonia,5.0,139.0,4.7,As Expected,34.52817,-117.292
2019,San Bernardino,Victor Valley Global Medical Center,Hip Fracture,2.0,31.0,7.6,As Expected,34.52817,-117.292
2019,San Bernardino,Victor Valley Global Medical Center,Heart Failure,2.0,191.0,2.0,As Expected,34.52817,-117.292
2019,San Bernardino,Victor Valley Global Medical Center,GI Hemorrhage,3.0,95.0,7.5,As Expected,34.52817,-117.292
2019,San Bernardino,Victor Valley Global Medical Center,AMI,1.0,33.0,2.0,As Expected,34.52817,-117.292
2019,San Bernardino,Victor Valley Global Medical Center,Acute Stroke Ischemic,1.0,49.0,3.8,As Expected,34.52817,-117.292
2019,San Bernardino,Victor Valley Global Medical Center,Acute Stroke,1.0,49.0,6.8,As Expected,34.52817,-117.292
2019,San Bernardino,Victor Valley Global Medical Center,Postoperative Sepsis,0.0,6.0,0.0,As Expected,34.52817,-117.292
2019,San Bernardino,Colorado River Medical Center,Pneumonia,0.0,25.0,0.0,As Expected,34.8325,-114.618
2019,San Bernardino,Colorado River Medical Center,Heart Failure,0.0,14.0,0.0,As Expected,34.8325,-114.618
2019,San Bernardino,Colorado River Medical Center,GI Hemorrhage,0.0,6.0,0.0,As Expected,34.8325,-114.618
2019,San Bernardino,Colorado River Medical Center,Postoperative Sepsis,0.0,5.0,0.0,As Expected,34.8325,-114.618
2019,San Bernardino,Hi-Desert Medical Center,Pneumonia,1.0,95.0,1.7,As Expected,34.13323,-116.276
2019,San Bernardino,Hi-Desert Medical Center,Hip Fracture,0.0,33.0,0.0,As Expected,34.13323,-116.276
2019,San Bernardino,Hi-Desert Medical Center,Heart Failure,1.0,92.0,3.2,As Expected,34.13323,-116.276
2019,San Bernardino,Hi-Desert Medical Center,AMI,0.0,13.0,0.0,As Expected,34.13323,-116.276
2019,San Bernardino,Hi-Desert Medical Center,Acute Stroke Ischemic,0.0,27.0,0.0,As Expected,34.13323,-116.276
2019,San Bernardino,Hi-Desert Medical Center,Acute Stroke,0.0,27.0,0.0,As Expected,34.13323,-116.276
2019,San Bernardino,Hi-Desert Medical Center,Postoperative Sepsis,0.0,31.0,0.0,As Expected,34.13323,-116.276
2019,San Bernardino,Desert Valley Hospital,Pneumonia,1.0,212.0,0.6,As Expected,34.47093,-117.297
2019,San Bernardino,Desert Valley Hospital,PCI,14.0,371.0,2.8,As Expected,34.47093,-117.297
2019,San Bernardino,Desert Valley Hospital,Hip Fracture,0.0,70.0,0.0,As Expected,34.47093,-117.297
2019,San Bernardino,Desert Valley Hospital,Heart Failure,2.0,627.0,0.5,Better,34.47093,-117.297
2019,San Bernardino,Desert Valley Hospital,GI Hemorrhage,6.0,250.0,2.7,As Expected,34.47093,-117.297
2019,San Bernardino,Desert Valley Hospital,AMI,16.0,459.0,2.6,Better,34.47093,-117.297
2019,San Bernardino,Desert Valley Hospital,Acute Stroke Ischemic,0.0,112.0,0.0,Better,34.47093,-117.297
2019,San Bernardino,Desert Valley Hospital,Acute Stroke Hemorrhagic,0.0,6.0,0.0,As Expected,34.47093,-117.297
2019,San Bernardino,Desert Valley Hospital,Acute Stroke,1.0,120.0,1.5,Better,34.47093,-117.297
2019,San Bernardino,Desert Valley Hospital,AAA Repair Endo Unrupture,0.0,3.0,0.0,As Expected,34.47093,-117.297
2019,San Bernardino,Desert Valley Hospital,Isolated CABG Operative Mor,1.0,27.0,1.812121,As Expected,34.47,-117.3
2019,San Bernardino,Arrowhead Regional Medical Center,Pneumonia,8.0,166.0,6.3,Worse,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,PCI,0.0,102.0,0.0,As Expected,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,Hip Fracture,2.0,74.0,2.8,As Expected,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,Heart Failure,11.0,589.0,3.5,As Expected,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,GI Hemorrhage,4.0,284.0,1.2,As Expected,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,Carotid Endarterectomy,0.0,8.0,0.0,As Expected,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,AMI,1.0,96.0,1.3,As Expected,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,Acute Stroke Subarachnoid,2.0,11.0,31.9,As Expected,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,Acute Stroke Ischemic,11.0,201.0,9.3,Worse,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,Acute Stroke Hemorrhagic,23.0,97.0,24.0,As Expected,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,Acute Stroke,36.0,309.0,11.7,Worse,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,AAA Repair Endo Unrupture,0.0,3.0,0.0,As Expected,34.07163,-117.352
2019,San Bernardino,Arrowhead Regional Medical Center,Postoperative Sepsis,1.0,59.0,1.79,As Expected,34.07163,-117.352
2019,San Bernardino,Barstow Community Hospital,Pneumonia,3.0,78.0,5.5,As Expected,34.89352,-117.016
2019,San Bernardino,Barstow Community Hospital,Hip Fracture,1.0,17.0,4.7,As Expected,34.89352,-117.016
2019,San Bernardino,Barstow Community Hospital,Heart Failure,3.0,147.0,3.2,As Expected,34.89352,-117.016
2019,San Bernardino,Barstow Community Hospital,GI Hemorrhage,2.0,41.0,10.6,As Expected,34.89352,-117.016
2019,San Bernardino,Barstow Community Hospital,Carotid Endarterectomy,0.0,5.0,0.0,As Expected,34.89352,-117.016
2019,San Bernardino,Barstow Community Hospital,AMI,1.0,18.0,5.3,As Expected,34.89352,-117.016
2019,San Bernardino,Barstow Community Hospital,AAA Repair Endo Unrupture,0.0,3.0,0.0,As Expected,34.89352,-117.016
2019,San Bernardino,Barstow Community Hospital,Postoperative Sepsis,0.0,50.0,0.0,As Expected,34.89352,-117.016
2019,San Diego,Alvarado Hospital Medical Center,Pneumonia,1.0,63.0,2.1,As Expected,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,PCI,4.0,119.0,2.0,As Expected,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,Hip Fracture,1.0,20.0,1.3,As Expected,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,Heart Failure,3.0,165.0,2.5,As Expected,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,GI Hemorrhage,4.0,105.0,2.8,As Expected,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,Carotid Endarterectomy,0.0,7.0,0.0,As Expected,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,AMI,4.0,202.0,1.3,Better,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,Acute Stroke Ischemic,0.0,54.0,0.0,As Expected,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,Acute Stroke Hemorrhagic,2.0,6.0,100.0,As Expected,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,Acute Stroke,2.0,61.0,7.1,As Expected,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,Postoperative Sepsis,1.0,512.0,0.16,As Expected,32.77664,-117.057
2019,San Diego,Alvarado Hospital Medical Center,Isolated CABG Operative Mor,0.0,17.0,0.0,As Expected,32.78,-117.06
2019,San Diego,Sharp Coronado Hospital and Healthcare Center,Pneumonia,1.0,32.0,5.1,As Expected,32.69427,-117.168
2019,San Diego,Sharp Coronado Hospital and Healthcare Center,Hip Fracture,2.0,26.0,8.7,As Expected,32.69427,-117.168
2019,San Diego,Sharp Coronado Hospital and Healthcare Center,Heart Failure,2.0,42.0,8.9,As Expected,32.69427,-117.168
2019,San Diego,Sharp Coronado Hospital and Healthcare Center,GI Hemorrhage,3.0,44.0,3.0,As Expected,32.69427,-117.168
2019,San Diego,Sharp Coronado Hospital and Healthcare Center,AMI,0.0,7.0,0.0,As Expected,32.69427,-117.168
2019,San Diego,Sharp Coronado Hospital and Healthcare Center,Acute Stroke Ischemic,1.0,19.0,4.9,As Expected,32.69427,-117.168
2019,San Diego,Sharp Coronado Hospital and Healthcare Center,Acute Stroke,1.0,20.0,7.8,As Expected,32.69427,-117.168
2019,San Diego,Sharp Coronado Hospital and Healthcare Center,Postoperative Sepsis,0.0,762.0,0.0,As Expected,32.69427,-117.168
2019,San Diego,Sharp Memorial Hospital,Pneumonia,8.0,418.0,2.1,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,PCI,15.0,346.0,5.5,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,Pancreatic Resection,0.0,20.0,0.0,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,Hip Fracture,7.0,311.0,1.8,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,Heart Failure,21.0,896.0,3.0,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,GI Hemorrhage,12.0,460.0,2.6,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,Carotid Endarterectomy,0.0,24.0,0.0,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,AMI,24.0,356.0,7.9,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,Acute Stroke Subarachnoid,3.0,19.0,19.3,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,Acute Stroke Ischemic,25.0,413.0,6.9,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,Acute Stroke Hemorrhagic,15.0,78.0,19.9,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,Acute Stroke,43.0,510.0,10.3,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,AAA Repair Endo Unrupture,0.0,25.0,0.0,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,Postoperative Sepsis,15.0,3409.0,0.34,As Expected,32.80016,-117.155
2019,San Diego,Sharp Memorial Hospital,Isolated CABG Operative Mor,1.0,83.0,1.416458,As Expected,32.8,-117.16
2019,San Diego,Grossmont Hospital,Pneumonia,17.0,506.0,4.2,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,PCI,19.0,459.0,3.7,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,Pancreatic Resection,1.0,9.0,5.2,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,Hip Fracture,2.0,191.0,1.1,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,Heart Failure,21.0,1123.0,2.7,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,GI Hemorrhage,14.0,449.0,2.5,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,Carotid Endarterectomy,0.0,45.0,0.0,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,AMI,34.0,363.0,8.9,Worse,32.77963,-117.009
2019,San Diego,Grossmont Hospital,Acute Stroke Subarachnoid,13.0,49.0,28.6,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,Acute Stroke Ischemic,41.0,568.0,6.6,Worse,32.77963,-117.009
2019,San Diego,Grossmont Hospital,Acute Stroke Hemorrhagic,34.0,117.0,23.4,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,Acute Stroke,88.0,734.0,11.0,Worse,32.77963,-117.009
2019,San Diego,Grossmont Hospital,AAA Repair Endo Unrupture,0.0,15.0,0.0,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,Postoperative Sepsis,6.0,1692.0,0.48,As Expected,32.77963,-117.009
2019,San Diego,Grossmont Hospital,Isolated CABG Operative Mor,6.0,76.0,6.330886,Worse,32.78,-117.01
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,Pneumonia,8.0,227.0,3.0,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,Pancreatic Resection,0.0,22.0,0.0,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,Hip Fracture,9.0,462.0,2.3,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,Heart Failure,36.0,1024.0,3.8,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,GI Hemorrhage,11.0,355.0,3.2,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,Carotid Endarterectomy,0.0,30.0,0.0,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,AMI,12.0,142.0,4.8,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,Acute Stroke Subarachnoid,5.0,22.0,35.3,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,Acute Stroke Ischemic,23.0,340.0,5.6,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,Acute Stroke Hemorrhagic,12.0,126.0,14.0,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,Acute Stroke,40.0,488.0,8.6,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,AAA Repair Open Unrupture,0.0,4.0,0.0,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,AAA Repair Endo Unrupture,0.0,36.0,0.0,As Expected,32.79287,-117.094
2019,San Diego,Kaiser Foundation Hospital  San Diego  Zion,Postoperative Sepsis,23.0,2502.0,0.67,As Expected,32.79287,-117.094
2019,San Diego,Scripps Mercy Hospital,Pneumonia,7.0,533.0,1.2,Better,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,PCI,9.0,293.0,4.1,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,Pancreatic Resection,0.0,5.0,0.0,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,Hip Fracture,6.0,300.0,2.1,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,Heart Failure,23.0,1227.0,1.9,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,GI Hemorrhage,16.0,574.0,3.2,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,Carotid Endarterectomy,1.0,30.0,1.4,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,AMI,24.0,479.0,5.9,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,Acute Stroke Subarachnoid,9.0,19.0,30.3,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,Acute Stroke Ischemic,22.0,474.0,5.7,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,Acute Stroke Hemorrhagic,29.0,134.0,19.5,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,Acute Stroke,60.0,627.0,9.4,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,AAA Repair Endo Unrupture,0.0,14.0,0.0,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,Postoperative Sepsis,13.0,3077.0,0.65,As Expected,32.75128,-117.16
2019,San Diego,Scripps Mercy Hospital,Isolated CABG Operative Mor,2.0,85.0,3.375196,As Expected,32.75,-117.16
2019,San Diego,Palomar Health Downtown Campus,Pneumonia,8.0,439.0,2.0,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,PCI,20.0,371.0,5.3,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,Pancreatic Resection,0.0,3.0,0.0,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,Hip Fracture,6.0,275.0,1.7,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,Heart Failure,23.0,803.0,2.5,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,GI Hemorrhage,11.0,433.0,2.9,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,Carotid Endarterectomy,0.0,57.0,0.0,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,AMI,28.0,480.0,7.1,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,Acute Stroke Subarachnoid,7.0,21.0,26.0,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,Acute Stroke Ischemic,43.0,484.0,5.2,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,Acute Stroke Hemorrhagic,29.0,113.0,21.6,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,Acute Stroke,79.0,618.0,9.4,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,AAA Repair Endo Unrupture,0.0,21.0,0.0,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,Postoperative Sepsis,3.0,2305.0,0.2,As Expected,33.12586,-117.076
2019,San Diego,Palomar Health Downtown Campus,Isolated CABG Operative Mor,6.0,85.0,4.876596,As Expected,33.13,-117.08
